,Name,Description,Composition & Care,Old Price,New Price,Discount,Size(s),Product Link
150,Denim pants,"Ripped denim pants with contrast seams, smart fit, belt loops, zip fly, one button fastening and turned over cuffs","73%Cotton 25%Polyester 2%Elastane
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,890","PKR 1,990",31%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbp491176dws
151,High top sneaker,,"73%Cotton 25%Polyester 2%Elastane
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 4,490","PKR 3,090",31%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491191blk
152,High top sneaker,,"73%Cotton 25%Polyester 2%Elastane
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 4,490","PKR 3,090",31%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491191olv
153,chunky sneaker,,"73%Cotton 25%Polyester 2%Elastane
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 4,490","PKR 3,090",31%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491197bge
154,chunky sneaker,,"73%Cotton 25%Polyester 2%Elastane
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 4,490","PKR 3,090",31%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491197nvy
155,Bomber Jacket,"Premium bomber jacket with zipper front, side pockets, zip pocket and stripe design on sleeve. Ribbed elastic hem, cuffs and collar","Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 6,490","PKR 4,490",30%,"L,M,S,XL",https://outfitters.com.pk/collections/men/products/mtc491007nvy
156,SWEATER,,Knit,"PKR 3,990","PKR 2,790",30%,"L,M,S,XL",https://outfitters.com.pk/collections/men/products/mtf491046nvy
157,Plaid pattern shirt,"Button down shirt with long sleeves, chest flap pockets and contrasting plaid pattern","Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,690","PKR 1,890",29%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491118nwy
158,Shirt,Standing collar shirt with button down front and long sleeves,"Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"L,M,S,XL",https://outfitters.com.pk/collections/men/products/mtf491138wht
159,Bomber Jacket,"Premium bomber jacket with metallic zipper front, zipped side pockets and ribbed elastic hem, cuffs and collar","Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 6,490","PKR 4,490",30%,"L,M,S,XL",https://outfitters.com.pk/collections/men/products/mtp491006chr
160,STRIPES KNIT SWEATER,Navy blue long sleeves knit sweater with crew neck and stripes on sleeves,"Knit
Wash an iron inside out
Do not keep in damp state
Do not bleach
Dry flat and avoid direct sunlight","PKR 3,990","PKR 2,790",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtp491053nvy
161,STRIPES KNIT SWEATER,Orange long sleeves knit sweater with crew neck and stripes on sleeves,"Knit
Wash an iron inside out
Do not keep in damp state
Do not bleach
Dry flat and avoid direct sunlight","PKR 3,990","PKR 2,790",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtp491053org
162,Denim button-down shirt,"Denim shirt with long sleeves, contrast seams, Kent collar and fringed hem","Denim
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,690","PKR 1,790",51%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtp491130mws
163,Stripes Trouser,Something never go out of style. Get your favorite stripes trouser this winters,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,290","PKR 1,590",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mbf491155-hgr
164,Die-cut high top sneakers,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,990","PKR 2,490",50%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491189-bkr
165,high top sneaker,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,990","PKR 2,490",50%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491188-red
166,lace up SHOES,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,490","PKR 3,090",31%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491185-wht
167,lace up SHOES,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,490","PKR 3,090",31%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491185-brn
168,SHOES,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,490","PKR 3,090",31%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491184-cml
169,SHOES,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,490","PKR 3,090",31%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491183-grn
170,SHOES,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,490","PKR 3,090",31%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491183-bge
171,SHOES,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,490","PKR 3,090",31%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491181-wht
172,sneaker,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,290","PKR 2,090",51%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mfc491196-blk
173,Persol glasses,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,490","PKR 1,190",52%,FREE,https://outfitters.com.pk/collections/men/products/maf391132-grn
174,Black Wayfarer,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,FREE,https://outfitters.com.pk/collections/men/products/maf391126-dgr
175,SHOES,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,490","PKR 3,090",31%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491192-gry
176,SHOES,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,490","PKR 3,090",31%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491192-olv
177,SHOES,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,990","PKR 3,490",30%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mfp491190-blk
178,SHOES,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 4,990","PKR 3,490",30%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mfp491190-cml
179,Suede Shoes,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 5,490","PKR 3,790",30%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mfp491187brn
180,Suede Shoes,,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 5,490","PKR 3,790",30%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mfp491187nvy
181,TROUSER,"Cotton jogger pants with elastic waistband, four pockets and one fastening","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbc491152-nvy
182,Basic chinos,"Basic chino pants with a slim fit, zip fly and one button fastening","97%Cotton 3%Spandex
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,690","PKR 1,890",29%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbp491150-clb
183,Waistcoat,"Double buttoned premium waistcoat with front pockets, standing collar and belt fastening at back","Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 4,990","PKR 3,490",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491012-blk
184,Waistcoat,"Double buttoned premium waistcoat with front pockets, standing collar and belt fastening at back","Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 4,990","PKR 3,490",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491012-gry
185,Shirt,Standing collar shirt with button down front and long sleeves,"Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"L,M,S,XL",https://outfitters.com.pk/collections/men/products/mtf491138-blk
186,colour block hoodie,Hoodie with adjustable drawstrings and colour block design.,• Knit• Wash and iron inside out• Do not keep in damp state• Dry flat and avoid direct sunlight,"PKR 4,490","PKR 3,090",31%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtp491055-red
187,Basic coloured hoodie,Basic coloured hoodie with pouch pockets and contrast zip-up fastening,"• 52% Polyester, 48% Cotton• Wash and medium iron inside out• Do not bleach or tumble dry• Dry clean, any solvent except trichloroethylene• Dry flat and avoid direct sunlight","PKR 2,890","PKR 1,990",31%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491080-dbr
188,Basic coloured hoodie,Basic coloured hoodie with pouch pockets and contrast zip-up fastening,"• 52% Polyester, 48% Cotton• Wash and medium iron inside out• Do not bleach or tumble dry• Dry clean, any solvent except trichloroethylene• Dry flat and avoid direct sunlight","PKR 2,890","PKR 1,990",31%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491080-blk
