,Name,Description,Composition & Care,Old Price,New Price,Discount,Size(s),Product Link
0,charcoal blazer,Grab your favorite charcoal blazer this season,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,990","PKR 2,790",30%,"12-18M,18-24M,02-03Y,03-04Y,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493005-chr
1,brown blazer,Grab your favorite brown blazer this season,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,990","PKR 2,790",30%,"12-18M,18-24M,02-03Y,03-04Y,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493005-brn
2,Typographic Hoodie,"Hoodie featuring long sleeves, contrast front and back and typographic design on pouch and hood","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 890,PKR 590,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtp493042-red
3,Typographic Hoodie,"Hoodie featuring long sleeves, contrast front and back and typographic design on pouch and hood","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 890,PKR 590,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtp493042-nvy
4,Basic hoodie,"Basic hoodie with zip-up fastening, quilted sleeves and pockets","60%Cotton,40%Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494037-hgr
5,Basic hoodie,"Hoodie with zip-up front, quilted sleeves, two side pockets and ribbed elastic cuffs and hem","60%Cotton,40%Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494037-agn
6,Sweatshirt Hoodie,"Color block sweatshirt with a hood, long sleeves, elastic cuffs and hem","60% Cotton, 40% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494044ogb
7,Dress Shirt with waistcoat,"Dress shirt featuring long sleeves, classic collar and button down front with waistcoat and bow on top","Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,890","PKR 1,990",31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtp493055-grw
8,Damn Good’ statement hoodie,"Hoodie with long sleeves, statement print on front, pouch pocket and stripe running on hem and cuffs","70% Cotton, 30% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,990","PKR 1,390",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494040-yel
9,Fast sweatshirt,"Round neck sweatshirt featuring long sleeves, fast text and blocks pattern on front with elastic hem and cuffs","70% Cotton,30% Polyester 
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494031-bur
10,Sports Hoodie,"Sweatshirt with hood, long sleeves, color block design and basketball emblem on side","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,290",PKR 890,31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493026-nvy
11,Sports Hoodie,"Sweatshirt with hood, long sleeves, color block design and basketball emblem on side","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,290",PKR 890,31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493026-hgr
12,Dinosaur Hoodie,"Hooded sweatshirt with long sleeves, printed dinosaur on front and small emerging tail from side","90% Cotton, 10% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,290",PKR 890,31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493027-nvy
13,Fluffy Knit Jumper,Option for this fluffy knit jumper for the day featuring button details on the left shoulder and feel warm and comfortable in it.,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493014-nvy
14,Fluffy Knit Jumper,Option for this fluffy knit jumper for the day featuring button details on the left shoulder and feel warm and comfortable in it.,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493014-ggn
15,Las Vegas’ hoodie,"Sweatshirt with a hood, long sleeves, pouch pocket and printed slogan on front","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,890",PKR 990,47%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494066-mrn
16,Parachute Zip-up Jacket,"Jacket with a zip-up front, long sleeves, two pockets at front and one zip pocket on sleeve, elastic high-neck, cuffs and hem","Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 4,490","PKR 3,090",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494007-blu
17,Parachute Zip-up Jacket,"Jacket with a zip-up front, long sleeves, two pockets at front and one zip pocket on sleeve, elastic high-neck, cuffs and hem","Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 4,490","PKR 3,090",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494007-agn
18,SWEATER,Crew neck knit sweater with long sleeves and contrast stripped design,"Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493013brn
19,SWEATER,Crew neck knit sweater with long sleeves and contrast stripped design,"Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493013blk
20,SWEATER,,"Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493012yel
21,SWEATER,,"Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493012org
22,Hoodie Sweater,"Graphic knit sweater with long sleeves, hood and slightly longer length at back","Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493010org
23,Hoodie Sweater,"Graphic knit sweater with long sleeves, hood and slightly longer length at back","Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493010grn
24,SWEATER,,"Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,190",52%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493007gry
25,SWEATER,,"Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,190",52%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493007blk
26,Statement sweater,"“I am on team” statement sweater with long sleeves, ribbed round neck, cuffs and sleeves","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,690","PKR 1,290",52%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493006red
27,Statement sweater,"“I am on team” statement sweater with long sleeves, ribbed round neck, cuffs and sleeves","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,690","PKR 1,290",52%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493006blk
28,Hoodie SWEATSHIRT,"Hoodie with a long sleeve, pouch pocket and statement taping on sleeve","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,290",PKR 890,31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493029pnk
29,Hoodie SWEATSHIRT,"Hoodie with a long sleeve, pouch pocket and statement taping on sleeve","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,290",PKR 890,31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493029grn
30,Paddington Bear’ Sweater,Raglan jumper with stripped sleeves and Paddington bear on front,"Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493009grb
31,Paddington Bear’ Sweater,Raglan jumper with stripped sleeves and Paddington bear on front,"Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493009gny
32,Round neck sweater,Round neck sweater featuring full sleeves and contrasting patch on the shoulder,"Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494017dgr
33,Statement sweater,"“I am on team” statement sweater with long sleeves, ribbed round neck, cuffs and sleeves","Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 1,490",50%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494024brg
34,Statement sweater,"“I am on team” statement sweater with long sleeves, ribbed round neck, cuffs and sleeves","Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 1,490",50%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494024blk
35,Statement Sweater,"Long sleeve sweater with a crew neck and ribbing at neck, sleeves and hem","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494015olv
36,Statement Sweater,"Long sleeve sweater with a crew neck and ribbing at neck, sleeves and hem","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494015blk
37,Hulk sweater,"Round neck sweater featuring Hulk print, long sleeves and ribbing at cuffs, neck and hem","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 1,490",50%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494022lak
38,Hulk sweater,"Round neck sweater featuring Hulk print, long sleeves and ribbing at cuffs, neck and hem","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 1,490",50%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494022grn
39,Round neck sweater,"Round neck sweater featuring long sleeves, color block at hem, ribbing at neck, cuffs and hem","Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494020nvy
40,HOODIE,"Hoodie with contrast zip, side pockets and elastic cuffs and hem","Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493025-blu
41,HOODIE,"Hoodie with contrast zip, side pockets and elastic cuffs and hem","Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493025-red
42,JACKET,"Suede jacket with three pocket on front, faux fur collar and metallic buttons","Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,890","PKR 1,990",31%,"12-18M,18-24M,02-03Y,03-04Y,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493001-nvy
43,Suede jacket,Classic collar suede jacket with metallic button up front and long sleeves,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 3,990","PKR 2,790",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494008brn
44,JACKET,,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 5,490","PKR 3,790",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494004blk
45,JACKET,,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 5,490","PKR 3,790",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494004brn
46,JACKET,"Zipper jacket with zipped pocket on sleeve, two side pockets and ribbed elastic neck, cuffs and hem","Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,490","PKR 2,390",31%,"12-18M,18-24M,02-03Y,03-04Y,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493002bge
47,JACKET,"Zipper jacket with zipped pocket on sleeve, two side pockets and ribbed elastic neck, cuffs and hem","Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,490","PKR 2,390",31%,"12-18M,18-24M,02-03Y,03-04Y,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493002nvy
48,Multi-color Chevron Knit Sweater,"Round neck, color block sweater with long sleeves and stripped design","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493011cfe
49,Multi-color Chevron Knit Sweater,"Round neck, color block sweater with long sleeves and stripped design","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493011nvy
50,Combined knitted cardigan,"Long sleeves knit sweater featuring quilted front panel, round neck and zip fastening on the front","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,190",52%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493015bge
51,Combined knitted cardigan,"Long sleeves knit sweater featuring quilted front panel, round neck and zip fastening on the front","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,190",52%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493015nvy
52,Hoodie sweatshirt,"Sweatshirt with hood, long sleeves, two pockets, spotted design on sleeves and zipper front","55% Cotton, 45% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493028chr
53,Button-down Long Sleeve shirt,"Contrast color shirt with long sleeves, buttoned cuffs, Henley collar, two chest pockets and press-button front","Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,590","PKR 1,090",31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtp493053-gnb
54,Denim Shirt,"Long sleeve denim shirt featuring two buttoned pockets, button down front and spread collar","Denim

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493056-blu
55,Regular Fit Jeans,"Ripped regular fit jeans with contrast seams, zip-up front and one button fastening","97% Cotton, 3% Spandex

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbf493078-mbl
56,Denim Shirt,Raise the level of your little boy's denim essentials with this classic denim shirt featuring a spread collar with 2 pockets on either upper sides.,Cotton,"PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494075-blu
57,Button-down long sleeve shirt,"Contrast color shirt with long sleeves, buttoned cuffs, Henley collar, two chest pockets and press-button front","Cotton
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494069-gnb
58,Plaid Shirt,For a formal look for the day put on this plaid shirt featuring a spread collar and single cuffed sleeves.,100% Cotton,"PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494077-rdg
59,Plaid Shirt,For a formal look for the day put on this plaid shirt featuring a spread collar and single cuffed sleeves.,100% Cotton,"PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494077-bgt
60,TROUSER,"Everyday jogger pants with adjustable drawstrings at waist, two pockets, outfitters tag at front and elastic hem","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbf494092-nvy
61,ZIPPER SWEATSHIRT,,"Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,890","PKR 1,290",31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493020-nvy
62,Winter Time hoodie,"Hoodie with long sleeves, ribbed elastic hem and cuff and statement print on front","Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,290",PKR 890,31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493024-yel
63,STYLE SWEATSHIRT,Grab your favorite style sweatshirt this season,"Cotton, Polyester
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,290",PKR 890,31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493024-nvy
64,color block sweatshirt,"Basic pants with side and back pockets, zip and one button fastening","Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,290","PKR 1,590",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494041-nvy
65,STRIPES SWEATSHIRT,":
Grab your favorite stripes sweatshirt for you little one this season","Cotton, Polyester
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,290","PKR 1,590",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494041-blk
66,Legend status’ statement sweatshirt,"Round neck sweater featuring Hulk print, long sleeves and ribbing at cuffs, neck and hem","70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494043-hgr
67,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,690","PKR 2,590",29%,"26,27,28,29,30",https://outfitters.com.pk/collections/boys/products/tbfp493100-nvy
68,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,690","PKR 2,590",29%,"26,27,28,29,30",https://outfitters.com.pk/collections/boys/products/tbfp493100-brn
69,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,690","PKR 2,590",29%,"26,27,28,29,30",https://outfitters.com.pk/collections/boys/products/tbfp493099-nvy
70,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,690","PKR 2,590",29%,"26,27,28,29,30",https://outfitters.com.pk/collections/boys/products/tbfp493099-gry
